Timestamp,Speed_KMH,Throttle,Brake,Steer,Gap,Status
1773472448.449,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472448.512,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472448.575,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472448.636,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472448.702,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472448.765,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472448.823,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472448.886,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472448.941,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472449.001,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472449.065,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472449.124,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472449.188,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472449.251,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472449.311,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472449.376,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472449.432,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472449.493,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472449.552,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472449.613,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472449.674,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472449.738,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472449.804,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472449.863,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472449.930,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472449.993,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472450.054,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472450.116,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472450.186,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472450.246,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472450.310,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472450.377,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472450.444,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472450.508,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472450.591,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472450.691,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472450.758,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472450.826,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472450.893,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472450.963,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472451.028,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472451.094,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472451.159,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472451.222,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472451.284,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472451.349,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472451.414,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472451.477,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472451.538,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472451.602,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472451.666,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472451.726,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472451.790,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472451.848,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472451.906,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472451.970,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472452.030,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472452.089,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472452.150,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472452.215,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472452.280,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472452.337,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472452.395,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472452.455,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472452.511,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472452.573,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472452.628,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472452.688,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472452.751,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472452.814,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472452.875,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472452.931,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472452.991,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472453.051,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472453.112,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472453.170,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472453.230,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472453.293,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472453.360,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472453.419,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472453.479,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472453.537,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472453.601,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472453.664,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472453.727,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472453.787,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472453.851,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472453.912,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472453.978,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472454.045,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472454.108,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472454.169,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472454.227,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472454.286,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472454.345,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472454.405,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472454.483,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472454.548,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472454.609,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472454.673,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472454.733,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472454.791,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472454.853,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472454.917,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472454.975,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472455.032,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472455.095,0.01,0.00,1.00,0.03,50.0,RED LIGHT
1773472455.159,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472455.218,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472455.281,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472455.343,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472455.411,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472455.475,0.00,0.00,1.00,0.03,50.0,RED LIGHT
1773472455.534,0.00,0.80,0.00,0.03,50.0,FOLLOWING ROUTE
1773472455.596,0.00,0.80,0.00,0.03,50.0,FOLLOWING ROUTE
1773472455.657,0.02,0.80,0.00,0.03,50.0,FOLLOWING ROUTE
1773472455.721,0.26,0.80,0.00,0.03,50.0,FOLLOWING ROUTE
1773472455.785,1.30,0.80,0.00,0.03,50.0,FOLLOWING ROUTE
1773472455.850,2.42,0.80,0.00,0.03,50.0,FOLLOWING ROUTE
1773472455.912,3.57,0.80,0.00,0.03,50.0,FOLLOWING ROUTE
1773472455.977,4.76,0.80,0.00,0.03,50.0,FOLLOWING ROUTE
1773472456.032,5.85,0.80,0.00,0.03,50.0,FOLLOWING ROUTE
1773472456.089,6.96,0.80,0.00,0.02,50.0,FOLLOWING ROUTE
1773472456.151,8.30,0.80,0.00,0.02,50.0,FOLLOWING ROUTE
1773472456.210,9.57,0.80,0.00,0.02,50.0,FOLLOWING ROUTE
1773472456.273,10.81,0.80,0.00,0.01,50.0,FOLLOWING ROUTE
1773472456.342,12.04,0.80,0.00,0.01,50.0,FOLLOWING ROUTE
1773472456.404,13.24,0.80,0.00,0.01,50.0,FOLLOWING ROUTE
1773472456.462,14.33,0.80,0.00,0.01,50.0,FOLLOWING ROUTE
1773472456.518,15.42,0.80,0.00,0.01,50.0,FOLLOWING ROUTE
1773472456.580,16.50,0.80,0.00,0.01,50.0,FOLLOWING ROUTE
1773472456.639,17.52,0.80,0.00,0.01,50.0,FOLLOWING ROUTE
1773472456.696,18.53,0.80,0.00,0.00,50.0,FOLLOWING ROUTE
1773472456.755,19.33,0.80,0.00,0.00,50.0,FOLLOWING ROUTE
1773472456.813,19.80,0.80,0.00,-0.14,50.0,FOLLOWING ROUTE
1773472456.875,20.20,0.80,0.00,-0.13,50.0,FOLLOWING ROUTE
1773472456.939,21.36,0.72,0.00,-0.24,50.0,FOLLOWING ROUTE
1773472457.001,22.18,0.65,0.00,-0.33,50.0,FOLLOWING ROUTE
1773472457.066,23.20,0.58,0.00,-0.39,50.0,FOLLOWING ROUTE
1773472457.127,24.03,0.53,0.00,-0.41,50.0,FOLLOWING ROUTE
1773472457.183,24.24,0.48,0.00,-0.36,50.0,FOLLOWING ROUTE
1773472457.241,24.67,0.44,0.00,-0.38,50.0,FOLLOWING ROUTE
1773472457.301,24.85,0.41,0.00,-0.32,50.0,FOLLOWING ROUTE
1773472457.365,25.23,0.30,0.00,-0.27,50.0,FOLLOWING ROUTE
1773472457.430,25.68,0.23,0.01,-0.28,50.0,FOLLOWING ROUTE
1773472457.491,25.79,0.17,0.02,-0.23,50.0,FOLLOWING ROUTE
1773472457.556,25.78,0.13,0.03,-0.24,50.0,FOLLOWING ROUTE
1773472457.624,25.48,0.10,0.03,-0.21,50.0,FOLLOWING ROUTE
1773472457.685,25.17,0.21,0.02,-0.17,50.0,FOLLOWING ROUTE
1773472457.742,24.77,0.30,0.02,-0.14,50.0,FOLLOWING ROUTE
1773472457.802,24.52,0.37,0.01,-0.12,50.0,FOLLOWING ROUTE
1773472457.865,24.36,0.42,0.01,-0.09,50.0,FOLLOWING ROUTE
1773472457.928,24.29,0.46,0.01,-0.07,50.0,FOLLOWING ROUTE
1773472457.993,24.25,0.49,0.01,-0.12,50.0,FOLLOWING ROUTE
1773472458.056,24.32,0.52,0.00,-0.10,50.0,FOLLOWING ROUTE
1773472458.115,24.54,0.53,0.00,-0.09,50.0,FOLLOWING ROUTE
1773472458.184,24.97,0.54,0.00,-0.12,50.0,FOLLOWING ROUTE
1773472458.251,25.21,0.54,0.00,-0.10,50.0,FOLLOWING ROUTE
1773472458.313,25.53,0.53,0.00,-0.08,50.0,FOLLOWING ROUTE
1773472458.375,25.77,0.53,0.00,-0.11,50.0,FOLLOWING ROUTE
1773472458.437,26.17,0.52,0.00,-0.09,50.0,FOLLOWING ROUTE
1773472458.498,26.69,0.51,0.00,-0.11,50.0,FOLLOWING ROUTE
1773472458.557,27.09,0.49,0.00,-0.10,50.0,FOLLOWING ROUTE
1773472458.617,27.25,0.48,0.00,-0.08,50.0,FOLLOWING ROUTE
1773472458.680,27.47,0.46,0.00,-0.10,50.0,FOLLOWING ROUTE
1773472458.749,27.92,0.45,0.00,-0.08,50.0,FOLLOWING ROUTE
1773472458.808,28.32,0.43,0.00,-0.09,50.0,FOLLOWING ROUTE
1773472458.873,28.56,0.42,0.00,-0.08,50.0,FOLLOWING ROUTE
1773472458.937,28.75,0.00,1.00,-0.06,50.0,RED LIGHT
1773472459.000,28.89,0.00,1.00,-0.07,50.0,RED LIGHT
1773472459.063,28.43,0.00,1.00,-0.06,50.0,RED LIGHT
1773472459.122,27.54,0.00,1.00,-0.05,50.0,RED LIGHT
1773472459.184,26.44,0.00,1.00,-0.04,50.0,RED LIGHT
1773472459.250,25.23,0.00,1.00,-0.04,50.0,RED LIGHT
1773472459.312,23.98,0.00,1.00,-0.03,50.0,RED LIGHT
1773472459.379,22.59,0.00,1.00,-0.02,50.0,RED LIGHT
1773472459.440,21.40,0.00,1.00,-0.02,50.0,RED LIGHT
1773472459.502,20.11,0.00,1.00,-0.02,50.0,RED LIGHT
1773472459.559,18.99,0.00,1.00,-0.01,50.0,RED LIGHT
1773472459.621,14.59,0.00,1.00,-0.01,50.0,RED LIGHT
1773472459.683,8.58,0.00,1.00,-0.02,50.0,RED LIGHT
1773472459.742,2.93,0.00,1.00,-0.01,50.0,RED LIGHT
1773472459.805,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472459.882,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472459.943,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472460.014,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472460.078,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472460.149,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472460.208,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472460.275,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472460.339,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472460.398,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472460.460,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472460.525,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472460.586,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472460.647,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472460.713,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472460.772,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472460.830,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472460.888,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472460.949,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472461.015,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472461.075,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472461.143,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472461.205,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472461.267,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472461.327,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472461.386,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472461.444,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472461.507,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472461.567,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472461.622,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472461.686,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472461.750,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472461.810,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472461.873,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472461.936,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472462.006,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472462.062,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472462.125,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472462.184,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472462.246,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472462.306,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472462.369,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472462.432,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472462.501,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472462.559,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472462.622,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472462.683,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472462.743,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472462.804,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472462.869,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472462.930,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472462.998,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472463.062,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472463.122,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472463.187,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472463.247,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472463.305,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472463.369,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472463.431,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472463.495,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472463.563,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472463.628,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472463.690,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472463.754,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472463.820,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472463.881,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472463.945,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472464.008,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472464.072,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472464.138,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472464.196,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472464.257,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472464.321,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472464.395,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472464.467,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472464.528,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472464.589,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472464.656,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472464.717,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472464.783,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472464.850,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472464.913,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472464.972,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472465.033,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472465.098,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472465.160,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472465.218,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472465.286,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472465.346,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472465.417,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472465.477,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472465.543,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472465.607,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472465.667,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472465.728,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472465.787,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472465.851,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472465.911,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472465.982,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472466.040,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472466.104,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472466.164,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472466.227,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472466.286,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472466.349,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472466.411,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472466.473,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472466.537,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472466.601,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472466.662,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472466.727,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472466.791,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472466.852,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472466.912,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472466.972,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472467.034,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472467.100,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472467.166,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472467.228,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472467.292,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472467.355,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472467.423,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472467.481,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472467.543,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472467.606,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472467.671,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472467.739,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472467.802,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472467.866,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472467.932,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472467.998,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472468.062,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472468.124,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472468.192,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472468.255,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472468.316,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472468.385,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472468.455,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472468.516,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472468.580,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472468.646,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472468.714,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472468.795,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472468.866,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472468.939,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472469.013,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472469.077,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472469.147,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472469.212,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472469.278,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472469.342,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472469.407,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472469.472,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472469.536,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472469.600,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472469.663,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472469.725,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472469.790,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472469.853,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472469.912,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472469.977,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472470.034,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472470.093,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472470.158,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472470.227,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472470.288,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472470.348,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472470.408,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472470.468,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472470.530,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472470.595,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472470.658,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472470.722,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472470.786,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472470.852,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472470.934,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472471.015,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472471.076,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472471.140,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472471.201,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472471.265,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472471.332,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472471.397,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472471.462,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472471.527,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472471.590,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472471.655,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472471.719,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472471.800,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472471.860,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472471.925,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472471.986,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472472.065,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472472.123,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472472.191,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472472.250,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472472.313,0.01,0.00,1.00,-0.01,50.0,RED LIGHT
1773472472.380,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472472.439,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472472.498,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472472.562,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
1773472472.627,0.00,0.00,1.00,-0.01,50.0,RED LIGHT
